chan,018ab79008f2e342,04b28b5356eb17bd,0a0e092a0c1e6c8f,1291ad7d784e90e5,129c99e90c45f38c,13bef9b0362773b3,1559fd3bafe5582c,19068f1fe266c5e1_1,223dfd3c429d0e79,26ab3771b0c195f5,27a31ff4f251781a,2968df3b1e9bd676,2e6f06d6e89db2ca,2f7c7b90372f9c9e,3036fe9bffd01a2a,356c77bfd2662b9a_H1,356c77bfd2662b9a_H3,37ddc3bdb7342c83,3b8a90cfec1e6dab,4dc16bcffc6daf9b,4e65b329e7e27005,4f94a7cff1582ba8,533a774ad52b045,53e7528dd1a9b39c,5739286752f82402,5a5918ffce98de10,60197350a0c2b888,6cfb6838a570c17c,724143462c318037,791ae888506dc374,7c793519c38db522,7d5750a1b70460c2,80d914dc5270b2e7,8107271d26b4e6ce,841f7d890725a452,861c06b5c483cd72,8b8bb53a403750d9,8d9ffe6a6752d2af,91ce1477c08b672c,92eff34d631e5d43,93af9133e6fa6cf5,9ab142ee3786b57b,9c490673610ca32b,CognitiveSystems-KU,ENSLab,TMS-EEG-DREAM,The Hanncanny,a28bd183f8dca47f,ac0f676d6813a969,b3a91f02d3e5a9b0,b47e0e61375f4d31,ba2732f7a065a4b9,baba120af1f1caca,cba9657d4b55f7ca,d18fa8d3caaf88cf,d5c8ed05b7af02a3,d9a070789fe1b133,db40ed62b3cf9ae9,dc50b9e1e4c36653,e37fd347e252962c,ee3fdc470061d8db,f2101fb6fdd45635,f68b7096e0e9c0d2,fc67513ed5c4b400,ff8cd5ce3123a097,gNeC,08de3c5e092173e4,0ba1c7f1dafc1134,0bc9ee704db74104,19e8ad8bf94af489,344dd59ded90cb34,48e64dc185199502,628a18bc8a3d36dd,77fddd91c557626d,7f3fe2bc79a9d3f9,8559e4d7314e45ec,8c587a4cbf53865d,90420442f22fa870,CIMHPipe,TheCodeMechanics,Varuwa,a0cf32754296214f,a25b8419335d2131,aa6aa366e9788967,b0edd369b6d8f4f1,bd3077a83b5b16bd,c0c75576f9cd0b2a,c577d3cdf78548ce,c91e489c4acd0bf4,da33cf2264c9baa2,e13e7e07b99d853b,e146a94b29a41713,e2d0d90e5cf594ed,e69a83408d1f3811,e72d90a6ff4b5108,ea6b1d1870708b82,ee8c062e3dc35b1d,eef1406b3fca3e9c,f92a1d6a49d0d40a,ff8bf48d04d11c84,02b9138753429402,03f53ea2afe035fd,0c87f7355ce7ec6d,3c8c07696fbd0314,3dc2c5916354971b,Chile Maule,Kaiser Soze,TeamKeele,aaaaf00cc3912121,ae58d64de88cfd4e,b78245f9464a1398,d58e77448897a421,f51bd6c2779b2256
AF8,-0.155804018221908,-1.49784355817805,-3.31974576240067,-2.43368208842032,-1.30363673760057,-1.44681209164541,-1.08463692087158,-0.829737292857996,NaN,NaN,-1.25740657488253,-3.08884747465602,0.580890762636033,-2.10210308186255,-1.88126608162573,NaN,NaN,-0.218218751345771,-2.12515521612867,-3.29315412869374,-2.77068885208832,-2.8217567577445,0.482308265542602,-3.67864736431495,2.6878024113285,-0.711331517908247,-0.84888779502888,-3.41264870533715,-2.41665734884973,0.605812206187031,-1.22347297422433,-3.90302376285934,-2.9178479287681,-0.504772367106663,-3.42407741976938,-1.75361443360236,-4.14132737531391,-0.609038546112156,-1.63636079622489,-0.279390784855368,-1.26888194567326,-1.60861443359678,0.547764861144103,1.22001297085739,-3.52171337413694,-3.52990735883724,0.204928914752094,-3.75550170218589,-4.65358228158542,-0.269708866309057,-2.74644006783086,-3.67228599019559,-0.785073853655826,-1.26386106671822,-2.57183803190008,1.68006268913894e-06,-0.893772826741704,0.500658320399047,-0.179586829376451,-0.848337452242509,-1.87881325067665,-0.304005751900693,-1.62534232249347,-0.913246671999029,0.0853214527287286,0.838684536161541,NaN,-8.35710962293791e-06,2.93605291115314e-07,4.66033082141406e-07,NaN,-3.30435440378269e-06,-1.08270001799044e-06,-5.73650434709805e-07,2.53372015484302e-06,-2.53147917443168e-07,-2.49057180277325e-06,5.67971345866169e-07,-1.70410286681071e-06,-5.57728997412624e-06,NaN,-3.71234048915622e-06,6.76812602514698e-07,-1.01933670587135e-06,4.92163460316075e-07,-1.11357461659881e-06,-2.14057066795125e-06,NaN,-5.61442742500384e-07,-2.55558837660842e-08,-5.00242676211697e-06,-1.45217906440583e-06,NaN,2.03285977958116e-06,-4.46955834064052e-07,-1.3936994686402e-06,-3.47456277890759e-07,1.53622091209565e-06,6.83184931388024e-07,-3.54208709580917e-06,NaN,2.69210785304203,0.481047504267184,NaN,-1.49191908526005,0.600621616401751,-1.71933980453947,-2.14174105960877,-3.09393981977075,0.314959737862245,2.51344507463907,0.690044676754565,-0.319230697875934
AF4,-0.202365230354998,-2.01949351594896,-3.6233980052286,-2.41476865597022,-1.64584050029328,-1.83156534513977,-1.53119090643152,-1.09790022871535,NaN,NaN,-1.21717659105586,-3.30599746100529,0.49681851852193,-2.40340656908666,-2.04209471361317,NaN,NaN,-0.322503454738645,-2.27541039688956,-3.54211328441364,-3.23870911447312,-3.06759547466315,0.484512186806762,-1.73486542482488,2.44224547785155,-0.914591439945762,0.809346542665453,-3.62380797507821,-2.52376060604474,0.49567499966831,-0.634781519212993,-2.2608357434297,-3.32479945958506,-0.322859306245759,-3.66692764904689,-1.95108319427972,-3.18106752547843,-0.846760705643534,-2.07378606968264,-0.138290398062743,-1.82167596399203,-1.87446211107696,-0.178433573410727,1.1329792887237,-3.78526055575832,-3.81450469214623,0.299659838043051,-3.97144698205894,-4.04475069602903,-0.336890588990751,-3.07924144184884,-3.8107872271587,-1.25114227192608,-1.73661281727254,-2.73324749139301,3.09368574104321e-07,-1.575774149687,0.582264195780011,-0.34974162573041,-0.306281041786677,-2.48832539417435,-0.54140055521594,-1.91656750446242,-1.2937433321628,-0.122545301580274,0.776121122388621,NaN,-8.56654085171468e-06,5.25968222533858e-07,6.25733634100235e-07,NaN,-3.93855066766429e-06,-9.90942651087194e-07,-7.75331396862811e-07,1.31524103007978e-06,4.5900563371719e-07,-2.73521158422944e-06,9.02820491906671e-07,-2.19532262967663e-06,-6.02589184175238e-06,7.05390834820571e-07,-3.7926366985953e-06,3.65267313177131e-07,-1.22312743233374e-06,1.0609861390262e-06,-9.4118611355732e-07,-1.67958275748054e-06,-7.17928498753214e-06,-2.84876055368512e-07,6.25913170720747e-08,-5.41866015427414e-06,-1.41040733925627e-06,-1.41621109581579e-06,2.43033117380326e-06,-3.29366752774733e-07,-1.89093369197156e-06,-7.73933819280528e-07,3.20033615123934e-07,8.22799173494707e-07,-3.59466967031115e-06,NaN,2.85771741927449,0.594989693395007,NaN,-1.53762904672521,0.478820226437207,-1.98317761937846,-1.87063283761692,-3.41957857093697,0.444549387093341,2.67133250100733,1.11364590271304,-0.209352885492
AFz,-0.183106217077096,-2.31614881654675,-3.81737793586922,-2.46360866161007,-1.9271530531161,-2.16075639995251,-1.89387413179013,-1.2679042982993,NaN,-2.91393116963052,-1.22141706250598,-3.65579930415396,0.444357707273568,-2.72558145525611,-2.2436951423967,NaN,NaN,-0.471350011514556,-2.47536946460605,-3.86532442620635,-3.51517653044294,-3.32552795316998,0.41332288756214,-2.22520042506891,2.30652928529641,-1.06285822714522,0.756774331219802,-3.84938887802155,-2.70121673064578,0.396411808563933,-0.542260408066795,-2.15802203899265,-3.58739935183903,-0.351372944281854,-3.91681802646352,-2.09708156464904,-3.45966686699642,-1.01863093989498,-2.31731527383355,-0.329368334656906,-2.08304916513199,-1.99864222892005,-0.41940365308086,1.05785440261052,-3.9334896044043,-4.09403960565849,0.195372204183403,-4.26167125737464,-3.93262728041101,-0.526083615866148,-3.36875756508761,-4.06838940235866,-1.412476148541,-2.03892346050821,-2.93543735066218,-8.15148393044761e-08,-2.09907541536924,0.634522299109073,-0.509523633380033,-0.266530171784601,-2.69645148055941,-0.512686373332397,-2.18612278556225,-1.51569226480206,-0.238140256288233,0.656511322632808,2.14325511236776e-06,-8.75483275456535e-06,4.81990181559659e-07,6.19805376182785e-07,-2.96805342431429e-06,-4.40562548715896e-06,-1.08594405903969e-06,-1.76567790616255e-06,8.63368463375068e-07,7.94988639067166e-07,-3.06603368859338e-06,1.23054729505393e-06,-2.67216117300746e-06,-6.30647640980356e-06,7.65791293408116e-07,-4.68589229091714e-06,1.85620575341304e-07,-1.4202568559602e-06,1.24973783583062e-06,-1.13719081892586e-06,-1.84027744498997e-06,-7.14653157618875e-06,-3.37596768966744e-07,1.1016002246427e-07,-5.73954368250766e-06,-1.51901291695908e-06,-1.84079926976549e-06,2.53902894087332e-06,-3.52413375843471e-07,-2.31858559654043e-06,-1.07660512822583e-06,-2.6370411847431e-08,6.38652335756736e-07,-3.63828520638284e-06,1.35282539368018,2.88648058084488,0.52620889190776,-0.784301308915904,-1.65806192738103,0.428429357479916,-2.28899696235028,-1.90027097528894,-3.78616979796568,0.488377130129995,2.55673799164522,1.18243184156004,-0.279015231555332
Fz,-0.245506213667492,-2.66769746781122,-3.99009504417578,-2.59419299904351,-2.28413250412077,-2.47565497485914,-2.40446207846749,-1.58144885305626,0.0450215908325439,-3.11694515610406,-1.41921459407664,-3.91925070507245,0.37823936787336,-2.98540778225552,-2.61687343006935,-0.51406784597408,-0.568330930734072,NaN,-2.45511559436896,-4.08174143819082,-3.82641277380401,-3.50488783227865,0.313066856521699,-1.28859263036102,1.73259742168797,-1.24759606311236,0.0757458593732274,-3.98452809595659,-2.88662431476325,0.30744341669035,-0.596679264742609,-1.10185142252953,-3.89535629963271,-0.469115467563047,-4.1416460785285,-2.25556224423971,-3.89272638374796,-1.25731668830144,-2.54204384629556,-0.863760776188098,-2.4262290854087,-2.13153656536679,-1.24227794595424,1.12074413289328,-4.03634801177858,-4.22583976781545,0.222533906653482,-4.43272237003955,-3.8249829874135,-0.527332895340144,-3.749156261217,-4.20453399573722,-1.871590853998,-2.46737104498857,-3.17310057819587,-1.6502696101693e-06,-2.11165501448241,0.512916177710051,-0.651408717500626,-0.415138601347795,-3.19382251088941,-0.704452828610298,-2.42897751538751,-1.83873082828359,-0.251829758241887,0.515440467806213,2.50366594083252e-06,-9.18966201387169e-06,6.04134533803553e-07,8.98976634679634e-07,-3.09106173825981e-06,-4.28107052213687e-06,-1.15244294301481e-06,-1.86248757572116e-06,2.81526465547207e-07,1.46089875496466e-06,-2.83962253027339e-06,1.11490923634013e-06,-2.77771264629309e-06,-6.61372800178387e-06,9.04744892661246e-07,-4.76730254507801e-06,-5.37910068622263e-07,-1.40739268052487e-06,1.37707452530618e-06,-1.32950928111837e-06,-1.23802453258745e-06,-5.1669191822329e-06,-2.02803237200922e-07,2.61280699110137e-07,-6.23159101306473e-06,-1.53145796327243e-06,-1.83624347361081e-06,2.45230859263756e-06,-3.53109522976241e-07,-2.22626384667258e-06,-1.099377140717e-06,-9.76391085854953e-07,7.36485174691166e-07,-3.7499814799465e-06,1.42983720883831,2.7143586814742,0.538364244120369,NaN,-1.81596535587789,0.451984142309398,-2.48469606958811,-1.9294247681277,-4.04419388671218,0.369933808857661,2.53313102074457,1.41964347260838,-0.411186720788289
F2,-0.373031753990235,-2.54644349475175,-3.84434048292425,-2.66339728447157,-2.15813050790916,-2.34721325624756,-2.25744396739218,-1.53804426596335,0.0634820809428767,-3.00918173972907,-1.48209804102468,-3.77996834183601,0.414473142177207,-2.8085943046145,-2.57081431393145,-0.480961954785567,-0.526475483683324,-0.425201942087057,-2.38033970082705,-3.91444697922042,-3.69007201503134,-3.37377912791564,0.282683315244738,-1.37530995828431,1.73890800475972,-1.20288892697604,-0.32544501694612,-3.87466387199264,-2.83022857730895,0.311100956396496,-0.674013285669692,-1.209904827885,-3.75098360352444,-0.541804602243048,-3.98635610475233,-2.17593081233146,-3.82667132887794,-1.17249925246272,-2.38353040489078,-0.873343663085534,-2.27787694870465,-2.03989451646692,-1.18561040589865,1.11494004977082,-3.94429512676487,-4.05509744414203,0.189998455262889,-4.28876454772597,-3.73913529099708,-0.48777453775851,-3.60115841737135,-4.08018858241271,-1.70063884123558,-2.31170352350808,-3.13800456331268,-1.52025226880809e-06,-1.78745177884897,0.434347304176878,-0.59296028635185,-0.505138465066939,-3.09414295551236,-0.757691900846202,-2.30484198061091,-1.72006872405958,-0.166528533893131,0.507726001416832,2.63038402093321e-06,-8.87424958116092e-06,7.40746345417942e-07,9.08351748459321e-07,NaN,-3.89390327647947e-06,-1.04200723163777e-06,-1.64247243506638e-06,6.57815440368295e-07,1.25123457241041e-06,-2.66881022525922e-06,8.77776093884582e-07,-2.40043353705983e-06,-6.24130307247731e-06,8.2771684208355e-07,-4.50193399036504e-06,-4.33761570123483e-07,-1.2921551383226e-06,1.26233307763637e-06,-1.1633888861566e-06,-1.12963540743749e-06,-5.03738306523508e-06,-2.41121331804565e-07,2.45100968262098e-07,-5.74707248309399e-06,-1.44281269286215e-06,-1.54472972336738e-06,2.37355611647438e-06,-3.68329209483741e-07,-1.95574541827386e-06,-9.24702218634882e-07,-7.91137363512806e-07,8.51875701427563e-07,-3.63449887856859e-06,1.4230452241429,2.61933841973533,0.490121304546975,NaN,-1.72274514136384,0.39423111024556,-2.37800705815036,-1.99820253231437,-3.93020902135491,0.308692474162396,2.55135798427443,1.32133955091475,-0.449134816651443
F4,-0.155879234151934,-2.02874430817919,-3.42801271913329,-2.50737191170379,-1.73911323153762,-1.82682697336156,-1.82850537002318,-1.21024331430905,0.151087957127122,-2.73722630303697,-1.30413727512738,-3.32904023127724,0.470125782701977,-2.41816762023055,-2.24633748313845,NaN,NaN,-0.290315402037878,-1.87760148239544,-3.42252439069857,-3.21346616526746,-2.97383774288214,0.399709831245921,-1.3810845394064,1.98600751185051,-0.933543266741348,-0.754258164653642,-3.46557433658457,-2.52584897990681,0.402632191269235,-0.577149344986537,-1.11111320322764,-3.33460802505865,-0.327765204703772,-3.50839481783964,-1.74124019073846,-3.28308869868558,-0.942743196030284,-1.99558004878715,-0.531592787878418,-1.89027847311074,-1.76954225240031,-0.888507773533275,1.2582488185,-3.60506887461948,-3.61378518440927,0.355945588472125,-3.8078365087581,-3.79872776800811,-0.205561767168878,-3.14819717402608,-3.61661938655372,-1.2966308337213,-1.83870939703922,-2.82006033175412,-9.93674926104946e-07,-1.32850487033526,0.466142318362868,-0.382120789944633,-0.361673987094275,-2.65860117054429,-0.667839121921424,-1.87421736104832,-1.33286092701019,-0.091263659182185,0.663830413925226,2.71299145537449e-06,-8.50698231319615e-06,4.71316175200071e-07,7.21618017163318e-07,NaN,-3.2002544586338e-06,-1.05164259318344e-06,-9.18539852623468e-07,9.87023855025131e-07,6.60324388192204e-07,-2.11233630560145e-06,6.27710722274818e-07,-1.80220293627241e-06,-5.84181183664138e-06,6.27414214266099e-07,-3.42820780043908e-06,-3.08882864565335e-07,-9.94136200754331e-07,9.44219448702673e-07,-1.15373637469307e-06,-9.37771344860556e-07,NaN,-1.06176146403272e-07,1.22307978532955e-07,NaN,-1.32388391971608e-06,-1.11129806006629e-06,2.10774186801686e-06,-3.68606247059417e-07,-1.35528659295898e-06,-5.42638129662588e-07,-4.6663882885713e-07,1.12649151652558e-06,-3.55839383653726e-06,1.54364664910618,2.66225873804632,0.571868875187967,-0.992848877317426,-1.49328593031343,0.495706495216923,-1.91889949142797,-1.84295154211356,-3.35014456028908,0.319767298654421,2.70768606666856,1.32863385315617,-0.225331973979989
F6,0.0555961211259016,-1.52112446654814,-3.08685669723917,-2.28864155077573,-1.28231690137299,-1.30157132134273,-1.3059497290946,-0.92546176697632,0.132553182352468,NaN,-1.10635547058579,-2.84320805150301,0.444705663617427,-2.03052304873497,-1.88771890521736,NaN,NaN,-0.035855906122103,-1.40274109314418,-2.93938721695879,-2.79918092607775,-2.47646230244983,0.589581579195731,-0.558716379885995,2.26981959686956,-0.615154678288067,0.242222471420522,-3.10263653975955,-2.19632811315637,0.548888057456211,-0.386250399770991,-1.05662893176787,-2.8770354361358,-0.154027938253781,-3.04357556444554,-1.32874865920126,-2.68949866671495,-0.709484710311902,-1.52996395098061,-0.33584769788043,-1.43613373663164,-1.47991443430356,-0.427269682041272,1.46104456716589,-3.15413238442588,-3.17671033607144,0.519214250842628,-3.36832617135262,-3.93435133885961,0.0244627147277986,-2.66447296817646,-3.23219511382405,-0.988219696997825,-1.45740667063592,-2.38844620933392,NaN,-0.824453207353751,0.570572978834886,-0.0584680923047801,-0.177093531379025,-2.24812829072174,-0.493772579899017,-1.38656816436824,-0.92569706489121,0.107984281511244,0.879331382555944,NaN,-8.25478279993645e-06,3.20998868638368e-07,6.35593233946837e-07,NaN,-2.6640795404591e-06,-1.04378619250864e-06,5.34829031284545e-07,1.73752121862042e-06,2.00882016583371e-07,-1.7842885870495e-06,3.99424540968122e-07,-1.43230258565337e-06,-5.48161776646166e-06,6.30297913363792e-07,-2.47652663456634e-06,-3.35236196835956e-07,-8.67671973542821e-07,7.18736706729852e-07,-1.20449069320536e-06,-8.5654092782804e-07,NaN,6.67806437953715e-08,1.4697711782994e-07,-4.90531135925942e-06,-1.32456322080285e-06,-7.55175272510741e-07,1.79789296016576e-06,-4.18076448643352e-07,-9.7168010365129e-07,-2.55382845483782e-07,-2.69612452713676e-07,1.32034364198854e-06,-3.5244918810425e-06,NaN,2.6585194165971,0.707262851568328,NaN,-1.25793007726542,0.720498450118106,-1.38483327294616,-1.71556811053256,-2.8168178175941,0.393312494760295,2.77981456973298,1.30101006081186,-0.0428652896060186
F8,0.00264185521224832,-1.28372235435315,-2.65606672869468,-2.23090661134608,-1.12028213142126,-1.22037597848795,-1.26423770014703,-0.779972900380186,-0.0978344373902711,-2.16418476515134,-1.120721744063,-2.66790399774721,0.636104993103272,-2.01369319992955,-1.9536783211968,NaN,NaN,-0.0210628942351299,-1.24248734577781,-2.79409508860462,-2.58441003048887,-2.26313333087357,0.494658233240397,-0.779649160481661,2.12944903669843,-0.567098621599705,-1.21799063448122,-2.95318966361209,-2.23419773447155,0.611961304762805,-0.43196188325237,-1.16518447162096,-2.66568644024616,-0.0931863746300441,-2.97342864884777,-1.02658815811627,-2.44648556294274,-0.495929827426173,-1.14774165669111,-0.135468840909501,-1.09716985808307,-1.22026716172835,-0.337099900548271,1.40210390050677,-2.99021866245576,-3.03453744494628,0.43229877502855,-3.23108427403572,-3.92945272153049,-0.00875811148646542,-2.55008890264996,-3.12399781001065,-0.603757356787383,-1.23644759182376,-2.16988222928046,NaN,-0.520911193029447,0.469825445386368,-0.0462085256973902,-0.316157473629867,-2.03549683724976,-0.250079522725225,-1.23946663620647,-0.773019926523072,0.210333571990315,0.719066769176285,NaN,-8.05515840426958e-06,1.47109561251238e-07,6.15924815597263e-07,-3.46346054220186e-07,-2.08353052759613e-06,-1.20964972329402e-06,7.59409503170438e-07,2.12858602614703e-06,-1.82402035791949e-07,-1.61352783427929e-06,3.07945245007583e-07,-9.82128586565178e-07,-4.97077714747072e-06,7.79520335042304e-07,-2.16200622420381e-06,-1.96501212392584e-07,-7.31939839054672e-07,4.66120136966345e-07,-1.34292289579528e-06,-9.25250710190087e-07,-4.65982004508684e-06,-4.69029370028941e-08,1.37986588673774e-07,-4.48214736469378e-06,-1.31595792202626e-06,NaN,1.37786745288836e-06,-4.14949220217317e-07,-4.79567287611866e-07,-1.46099559305776e-07,2.03136529819403e-07,1.47833889840854e-06,-3.32193490540552e-06,NaN,2.51870692615946,NaN,NaN,-1.18857252196259,0.696233218873142,-1.27787462841223,-1.76247827722095,-2.63884302031555,0.244867379843168,2.57395298368474,1.14949224340258,-0.0374263016301087
FT8,0.0538000490309464,-0.886752215196582,-2.25515571089857,-2.25935317081108,-0.763992042433602,-0.719303866779198,-0.924509682364132,-0.528910603853486,0.18192666428569,NaN,-1.20954019214575,-2.27958495263716,0.61940764431147,-1.64121762670898,-1.67968254673972,NaN,NaN,0.283521548475637,-0.423147638683163,-2.28211817918628,-2.14392182242238,-1.86220788855629,0.554423733858387,0.0690634461791965,1.85778441661892,-0.300559980543356,-0.931512484147365,-2.36914641648684,-1.88706408642982,0.63698253123974,-0.293683456218749,-0.115482631846287,-2.24666630288396,-0.0949646410740455,-2.4191070837392,-0.576069449146404,-2.32468214109232,-0.281700821876264,-0.755712357804772,-0.228575364841769,-0.781703093761785,-0.738202103356904,-0.491852207005763,1.72966195777203,-2.42446979197716,-2.47579635505259,0.608641834465207,-2.61392312853651,-2.81160833170293,0.32199032068787,-2.15571498339765,-2.48875775319568,-0.346574036507971,-0.876256388621499,-2.03428322363121,-1.11106594522047e-06,0.116545776526133,0.360485633286152,0.244534363893192,-0.372433127280362,-1.84240801237811,-0.221333370768829,-0.710914611877554,-0.469921000077496,0.249787822062729,0.854624850753074,NaN,-7.08162785613378e-06,7.17657007946968e-07,8.1462404573954e-07,3.49980219027657e-07,-1.23346333618371e-06,-8.8553780346267e-07,1.43614407255299e-06,2.31226053436944e-06,-3.80090588390486e-07,-1.22476010257516e-06,1.66719913430313e-07,-1.83041777721414e-07,-3.59167960256758e-06,8.06072747997522e-07,-1.33997905253857e-06,-4.22465124724853e-07,-4.97540098656011e-07,4.01544651428377e-07,-9.42281190825242e-07,-1.49194681121185e-07,-2.06449977396323e-06,2.67171390714249e-07,2.38801389302609e-07,NaN,-9.91610172398148e-07,3.55927408366295e-07,1.1376731099276e-06,-4.95589510533577e-07,1.53027683884857e-07,1.00927223965469e-07,-1.84689111950037e-08,1.78756269864414e-06,-2.5188180195812e-06,1.90860762058174,2.32928451994687,0.792195149736754,-0.635677376202227,-0.861128510960615,0.748553831288458,-0.715237672416593,NaN,-2.20115876563836,0.235419570096792,2.71058991165403,1.40160611967406,-0.045076020392008
FC6,-0.156234622170979,-1.1610803109161,-2.57852035279226,-2.54026387147888,-1.02879566942445,-1.12835876640202,-1.19884954279189,-0.784367823301194,0.209608756132763,-2.11436801038672,-1.47137016007521,-2.55834662943321,0.344394470588851,-1.76381591194447,-1.96061751413902,NaN,NaN,0.0662642531332118,-1.08516147448903,-2.59397491972801,-2.49055244086658,-2.12651209410129,0.377705496114989,0.142324279442163,1.67992198764867,-0.54864909174049,-1.1075185561391,-2.67860916920376,-2.09280598677291,0.410688214888326,-0.501650700454775,-0.404359803840995,-2.56807982769587,-0.343359291021051,-2.67320430216946,-0.992583109750913,-2.65789882823268,-0.593042548389569,-1.09138159630127,-0.685090569031397,-1.1295971590273,-0.970687082561787,-0.618043771489026,1.59424628589498,-2.74709715249959,-2.76238479481153,0.452435672376818,-2.93950866873712,-2.80321324487498,0.185587968689436,-2.41917504482074,-2.774063387624,-0.766041254744667,-1.14760791394163,-2.25179977121073,NaN,0.0324215803182486,0.0820564275656214,0.0874927878526063,-0.418797941212872,-2.13716454790859,-0.526096543969366,-1.03259733200986,-0.755079843205749,0.284104425788752,0.651316898639756,NaN,-7.1028444753293e-06,8.3051348841424e-07,7.98050340969039e-07,NaN,-1.35953897018374e-06,-7.02773609811464e-07,6.60738056712518e-07,2.21608774891689e-06,-2.64224914863489e-07,-8.25111977772766e-07,3.12177644031427e-08,-1.93548706435691e-07,-3.76004453528367e-06,NaN,-1.88189256447507e-06,-5.03099038415698e-07,-4.77644667575625e-07,6.17488866194054e-07,-9.37256637069016e-07,-9.33804620968438e-08,NaN,3.18389058270824e-08,1.3605813660907e-07,NaN,-1.00777155714041e-06,NaN,1.37003074269849e-06,-2.99630682874405e-07,7.93260554348073e-08,1.23711998221345e-07,4.48608287487414e-08,1.95473061352184e-06,-2.55881358555143e-06,1.82044303301813,2.20235016842599,NaN,NaN,-1.00603428825289,0.528311617646889,-1.12220592462766,-1.93580317457507,-2.58880567683551,0.0760334079950304,2.81086371153612,1.22819026736733,-0.338232992621039
FC4,-0.480326202190058,-1.82920523932335,-3.23858296145883,-2.96178349298582,-1.62657203799057,-1.64347892354426,-1.75039736733322,-1.29529020398234,0.081036095417646,-2.55922387578312,-1.85340191191184,-3.09088579187113,0.0174525560750704,-2.2230066386414,-2.42671154665224,-0.248288941469674,-0.275701070336079,-0.205328171531849,-1.56726799355376,-3.28159281984998,-3.06734523602357,-2.72173619563191,0.039509223378969,-0.893101821294357,1.37660037966691,-0.97697932569007,-1.0937635018362,-3.23183466369394,-2.53089054176756,0.0457274521315339,-0.948562086171781,-0.826087744075282,-3.11310739511978,-0.828036217635818,-3.25291870967754,-1.60215317608966,-3.39021581189948,-1.05194537745681,-1.71035356825711,-0.715390844778581,-1.70125908078155,-1.37862702196163,-0.970204039441481,1.29012250659842,-3.31413966011976,-3.3099170061208,0.136092878826804,-3.51841096791051,-2.75948658739406,-0.197870173030176,-2.9671582853673,-3.35942208841597,-1.31467543363411,-1.69407273437405,-2.80711424854371,NaN,-0.365686280709324,-0.133660473119334,-0.313722211685411,-0.796265109968983,-2.71231443078075,-0.945515767314546,-1.61470175840694,-1.20246868747442,0.145523382984759,0.341461223446661,NaN,-7.31643966777152e-06,1.14089795287746e-06,8.30172950986869e-07,NaN,-1.831335613257e-06,-5.76581400805894e-07,4.20400133371857e-07,1.8809753716887e-06,2.62569131366645e-07,-8.78856046469853e-07,2.42743566758463e-07,-4.71928612067917e-07,-3.97836582263525e-06,8.43460869094942e-07,-1.90995242915602e-06,-2.69810176026146e-07,-5.91038928667651e-07,8.57452968372138e-07,-7.88881299248108e-07,-2.14992397009751e-07,-2.40206931110803e-06,-2.96708756722913e-07,1.17067549674423e-07,NaN,-1.01860031154536e-06,NaN,1.6652713882057e-06,-2.895591207095e-07,-2.44488914581633e-07,9.74429772695933e-08,-3.28462940240632e-07,1.80832110810016e-06,-2.59403682226396e-06,NaN,1.8557291842172,NaN,NaN,-1.35385947084572,0.104226399947664,-1.66385720211323,-2.2818396477952,-3.15317036267932,-0.206357271077687,2.60018219312422,0.899099738512702,-0.747905271811942
